company_id,company_name,variable_id,variable_name_cn,construct,priority,unit,value,availability_status,calculation_logic,warning,evidence_boundary,source_release
920116,星图测控,CV031,每轮融资证据记录数,证据密度,Q质量,条/轮,5,VALID,关联融资轮的去重evidence_id数/融资轮数。,,EVD-920116-0001-01; EVD-920116-0001-02; EVD-920116-0001-03; EVD-920116-0001-04; EVD-920116-0001-05,Week9_v1.0_frozen
920116,星图测控,CV032,公司级披露限制标记,披露边界,Q质量,0/1,0,VALID,FINAL_APPROVED公司记录中检查disclosure_limitation是否非空。,,companies:920116,Week9_v1.0_frozen
301606,绿联科技,CV001,上市前直接股权融资发生标记,融资经历,A核心,0/1,1,VALID,"IF(CV002>0,1,0)",,Week11绿联科技标准表与招股书页码证据,Week11_301606_v1.0
301606,绿联科技,CV002,上市前直接股权融资轮数,融资频度,A核心,轮,5,VALID,COUNT(financing_round_flag=TRUE),,Week11绿联科技标准表与招股书页码证据,Week11_301606_v1.0
301606,绿联科技,CV003,可核验融资金额下限,融资规模,A核心,万元人民币,32838.569999,VALID,"SUM(900,270.569999,1000,668,30000)",,Week11绿联科技标准表与招股书页码证据,Week11_301606_v1.0
301606,绿联科技,CV004,融资金额下限对数,融资规模,B扩展,ln(1+万元),10.399389469662125,VALID,LN(1+CV003),,Week11绿联科技标准表与招股书页码证据,Week11_301606_v1.0
301606,绿联科技,CV005,已知金额轮次均值,单轮融资规模,A核心,万元人民币/已知轮,6567.7139998,VALID,CV003/CV027,,Week11绿联科技标准表与招股书页码证据,Week11_301606_v1.0
301606,绿联科技,CV006,已知金额轮次中位数,单轮融资规模,B扩展,万元人民币/已知轮,900,VALID,MEDIAN(已知5轮金额),,Week11绿联科技标准表与招股书页码证据,Week11_301606_v1.0
301606,绿联科技,CV007,最大已知单轮融资金额,融资峰值,B扩展,万元人民币,30000,VALID,MAX(已知5轮金额),,Week11绿联科技标准表与招股书页码证据,Week11_301606_v1.0
301606,绿联科技,CV008,最大已知轮金额占比,融资集中度,B扩展,0–1,0.9135598779396776,VALID,CV007/CV003,,Week11绿联科技标准表与招股书页码证据,Week11_301606_v1.0
301606,绿联科技,CV009,融资时间跨度,融资节奏,A核心,月,44,VALID,2021-06与2017-10月份差,,Week11绿联科技标准表与招股书页码证据,Week11_301606_v1.0
301606,绿联科技,CV010,融资轮次间隔中位数,融资节奏,B扩展,月,16.5,VALID,"MEDIAN(0,14,19,23)",,Week11绿联科技标准表与招股书页码证据,Week11_301606_v1.0
301606,绿联科技,CV011,确认PE/VC参与标记,PEVC参与,A核心,0/1,1,VALID,"IF(CV012>0,1,0)",,Week11绿联科技标准表与招股书页码证据,Week11_301606_v1.0
301606,绿联科技,CV012,确认PE/VC法律主体数,PEVC参与,A核心,个,2,VALID,COUNT(PEVC_CONFIRMED direct entities),,Week11绿联科技标准表与招股书页码证据,Week11_301606_v1.0
301606,绿联科技,CV013,确认PE/VC占直接主体比重,PEVC参与,B扩展,0–1,0.18181818181818182,VALID,CV012/CV020,,Week11绿联科技标准表与招股书页码证据,Week11_301606_v1.0
301606,绿联科技,CV014,确认PE/VC参与融资轮数,PEVC参与深度,B扩展,轮,1,VALID,确认PE/VC参与融资轮去重数,,Week11绿联科技标准表与招股书页码证据,Week11_301606_v1.0
301606,绿联科技,CV015,首次确认PE/VC进入日期,PEVC进入时点,A核心,日期或年月,2021-05,VALID,确认PE/VC最早确认进入月份,首次进入是老股受让，不是发行人融资。,Week11绿联科技标准表与招股书页码证据,Week11_301606_v1.0
301606,绿联科技,CV016,首次确认PE/VC进入年份,PEVC进入时点,B扩展,年,2021,VALID,YEAR(CV015),,Week11绿联科技标准表与招股书页码证据,Week11_301606_v1.0
301606,绿联科技,CV017,首次确认PE/VC融资轮位置,PEVC进入时点,B扩展,0–1,1.0,VALID,首次确认PE/VC融资轮序位5/总轮数5,必须与CV015联合解释；第5轮位置不等于PE/VC首次接触时点。,Week11绿联科技标准表与招股书页码证据,Week11_301606_v1.0
301606,绿联科技,CV018,确认PE/VC间接路径标记,投资路径复杂度,B扩展,0/1,0,VALID,确认PE/VC路径均为DIRECT,,Week11绿联科技标准表与招股书页码证据,Week11_301606_v1.0
301606,绿联科技,CV019,确认PE/VC进入方式多样性,PEVC进入方式,B扩展,种,2,VALID,"COUNT(DISTINCT TRANSFER_ENTRY,DIRECTIONAL_ISSUANCE_ENTRY)",两种进入方式属于同一高瓴主体的受让与后续增资。,Week11绿联科技标准表与招股书页码证据,Week11_301606_v1.0
301606,绿联科技,CV020,直接参与法律主体数,参与结构规模,A核心,个,11,VALID,直接参与主体去重数（不含发行人）,,Week11绿联科技标准表与招股书页码证据,Week11_301606_v1.0
301606,绿联科技,CV021,融资投资方法律主体数,融资参与广度,B扩展,个,11,VALID,融资轮INVESTOR主体去重数,,Week11绿联科技标准表与招股书页码证据,Week11_301606_v1.0
301606,绿联科技,CV022,每轮融资投资方密度,融资参与密度,B扩展,个/轮,2.2,VALID,CV021/CV002,,Week11绿联科技标准表与招股书页码证据,Week11_301606_v1.0
301606,绿联科技,CV023,融资方式多样性,融资机制,B扩展,种,2,VALID,CAPITAL_INCREASE与DIRECTIONAL_ISSUANCE两类,,Week11绿联科技标准表与招股书页码证据,Week11_301606_v1.0
301606,绿联科技,CV024,股权转让交易数,二级股权流动,A核心,笔,2,VALID,COUNT(EQUITY_TRANSFER transactions),,Week11绿联科技标准表与招股书页码证据,Week11_301606_v1.0
301606,绿联科技,CV025,可核验股权转让对价下限,二级股权流动,A核心,万元人民币,30000,VALID,20000+10000,,Week11绿联科技标准表与招股书页码证据,Week11_301606_v1.0
301606,绿联科技,CV026,转让对价与融资金额比,二级股权流动,B扩展,0–∞,0.9135598779396776,VALID,CV025/CV003,,Week11绿联科技标准表与招股书页码证据,Week11_301606_v1.0
301606,绿联科技,CV027,金额已知融资轮数,数据可用性,Q质量,轮,5,VALID,已知金额融资轮数,,Week11绿联科技标准表与招股书页码证据,Week11_301606_v1.0
301606,绿联科技,CV028,融资轮金额覆盖率,数据可用性,Q质量,0–1,1.0,VALID,CV027/CV002,,Week11绿联科技标准表与招股书页码证据,Week11_301606_v1.0
301606,绿联科技,CV029,融资轮日期覆盖率,数据可用性,Q质量,0–1,1.0,VALID,具有MONTH精度日期轮数/CV002,,Week11绿联科技标准表与招股书页码证据,Week11_301606_v1.0
301606,绿联科技,CV030,计算型轮次金额占比,数值来源结构,Q质量,0–1,0.4,VALID,CALCULATED金额轮数/CV027,,Week11绿联科技标准表与招股书页码证据,Week11_301606_v1.0
301606,绿联科技,CV031,每轮融资证据记录数,证据密度,Q质量,条/轮,1.6,VALID,直接关联融资轮证据8条/CV002,证据记录密度不是披露质量评分。,Week11绿联科技标准表与招股书页码证据,Week11_301606_v1.0
301606,绿联科技,CV032,公司级披露限制标记,披露边界,Q质量,0/1,0,VALID,公司级披露限制为空，因此为0,0仅表示本次重建无公司级限制，不代表披露绝对完美。,Week11绿联科技标准表与招股书页码证据,Week11_301606_v1.0
688726,拉普拉斯,CV001,上市前直接股权融资发生标记,融资经历,A核心,0/1,1,VALID_WITH_LIMITATION,"IF(CV002>0,1,0)",观察窗始于2020年；2016年设立至报告期初的股本变化未逐笔披露，按可核验下限解释。,申报稿正文第33—40、119—120页；正式版上交所链接交叉核验,Week11_688726_v1.1
688726,拉普拉斯,CV002,上市前直接股权融资轮数,融资频度,A核心,轮,11,VALID_WITH_LIMITATION,COUNT(2020—2022可核验financing_round_flag=TRUE),观察窗始于2020年；2016年设立至报告期初的股本变化未逐笔披露，按可核验下限解释。,申报稿正文第33—40、119—120页；正式版上交所链接交叉核验,Week11_688726_v1.1
688726,拉普拉斯,CV003,可核验融资金额下限,融资规模,A核心,万元人民币,167442.1046,VALID_WITH_LIMITATION,SUM(11轮可核验融资金额),观察窗始于2020年；2016年设立至报告期初的股本变化未逐笔披露，按可核验下限解释。,申报稿正文第33—40、119—120页；正式版上交所链接交叉核验,Week11_688726_v1.1
688726,拉普拉斯,CV004,融资金额下限对数,融资规模,B扩展,ln(1+万元),12.028398898515118,VALID_WITH_LIMITATION,LN(1+CV003),观察窗始于2020年；2016年设立至报告期初的股本变化未逐笔披露，按可核验下限解释。,申报稿正文第33—40、119—120页；正式版上交所链接交叉核验,Week11_688726_v1.1
688726,拉普拉斯,CV005,已知金额轮次均值,单轮融资规模,A核心,万元人民币/已知轮,15222.009509090909,VALID_WITH_LIMITATION,CV003/CV027,观察窗始于2020年；2016年设立至报告期初的股本变化未逐笔披露，按可核验下限解释。,申报稿正文第33—40、119—120页；正式版上交所链接交叉核验,Week11_688726_v1.1
688726,拉普拉斯,CV006,已知金额轮次中位数,单轮融资规模,B扩展,万元人民币/已知轮,9200,VALID_WITH_LIMITATION,MEDIAN(11轮可核验金额),观察窗始于2020年；2016年设立至报告期初的股本变化未逐笔披露，按可核验下限解释。,申报稿正文第33—40、119—120页；正式版上交所链接交叉核验,Week11_688726_v1.1
688726,拉普拉斯,CV007,最大已知单轮融资金额,融资峰值,B扩展,万元人民币,67900,VALID_WITH_LIMITATION,MAX(11轮可核验金额),观察窗始于2020年；2016年设立至报告期初的股本变化未逐笔披露，按可核验下限解释。,申报稿正文第33—40、119—120页；正式版上交所链接交叉核验,Week11_688726_v1.1
688726,拉普拉斯,CV008,最大已知轮金额占比,融资集中度,B扩展,0–1,0.4055132976392367,VALID_WITH_LIMITATION,CV007/CV003,观察窗始于2020年；2016年设立至报告期初的股本变化未逐笔披露，按可核验下限解释。,申报稿正文第33—40、119—120页；正式版上交所链接交叉核验,Week11_688726_v1.1
688726,拉普拉斯,CV009,融资时间跨度,融资节奏,A核心,月,32,VALID_WITH_LIMITATION,2022-12与2020-04月份差,观察窗始于2020年；2016年设立至报告期初的股本变化未逐笔披露，按可核验下限解释。,申报稿正文第33—40、119—120页；正式版上交所链接交叉核验,Week11_688726_v1.1
688726,拉普拉斯,CV010,融资轮次间隔中位数,融资节奏,B扩展,月,2.5,VALID_WITH_LIMITATION,MEDIAN(10个相邻轮次月份差),观察窗始于2020年；2016年设立至报告期初的股本变化未逐笔披露，按可核验下限解释。,申报稿正文第33—40、119—120页；正式版上交所链接交叉核验,Week11_688726_v1.1
688726,拉普拉斯,CV011,确认PE/VC参与标记,PEVC参与,A核心,0/1,1,VALID_WITH_LIMITATION,"IF(CV012>0,1,0)",观察窗始于2020年；2016年设立至报告期初的股本变化未逐笔披露，按可核验下限解释。,申报稿正文第33—40、119—120页；正式版上交所链接交叉核验,Week11_688726_v1.1
688726,拉普拉斯,CV012,确认PE/VC法律主体数,PEVC参与,A核心,个,29,VALID_WITH_LIMITATION,COUNT(招股书备案私募基金清单与参与主体交集),观察窗始于2020年；2016年设立至报告期初的股本变化未逐笔披露，按可核验下限解释。,申报稿正文第33—40、119—120页；正式版上交所链接交叉核验,Week11_688726_v1.1
688726,拉普拉斯,CV013,确认PE/VC占直接主体比重,PEVC参与,B扩展,0–1,0.37662337662337664,VALID_WITH_LIMITATION,CV012/CV020,观察窗始于2020年；2016年设立至报告期初的股本变化未逐笔披露，按可核验下限解释。,申报稿正文第33—40、119—120页；正式版上交所链接交叉核验,Week11_688726_v1.1
688726,拉普拉斯,CV014,确认PE/VC参与融资轮数,PEVC参与深度,B扩展,轮,6,VALID_WITH_LIMITATION,COUNT(至少1名确认PE/VC参与的融资轮),观察窗始于2020年；2016年设立至报告期初的股本变化未逐笔披露，按可核验下限解释。,申报稿正文第33—40、119—120页；正式版上交所链接交叉核验,Week11_688726_v1.1
688726,拉普拉斯,CV015,首次确认PE/VC进入日期,PEVC进入时点,A核心,日期或年月,2020-10,VALID_WITH_LIMITATION,确认PE/VC最早可核验进入月份（如东睿达老股受让）,观察窗始于2020年；2016年设立至报告期初的股本变化未逐笔披露，按可核验下限解释。 首次进入仅指最早可核验时点。,申报稿正文第33—40、119—120页；正式版上交所链接交叉核验,Week11_688726_v1.1
688726,拉普拉斯,CV016,首次确认PE/VC进入年份,PEVC进入时点,B扩展,年,2020,VALID_WITH_LIMITATION,YEAR(CV015),观察窗始于2020年；2016年设立至报告期初的股本变化未逐笔披露，按可核验下限解释。,申报稿正文第33—40、119—120页；正式版上交所链接交叉核验,Week11_688726_v1.1
688726,拉普拉斯,CV017,首次确认PE/VC融资轮位置,PEVC进入时点,B扩展,0–1,0.18181818181818182,VALID_WITH_LIMITATION,首次确认PE/VC融资轮序位2/11,观察窗始于2020年；2016年设立至报告期初的股本变化未逐笔披露，按可核验下限解释。 相对轮次位置以11轮可见融资为分母。,申报稿正文第33—40、119—120页；正式版上交所链接交叉核验,Week11_688726_v1.1
688726,拉普拉斯,CV018,确认PE/VC间接路径标记,投资路径复杂度,B扩展,0/1,0,VALID_WITH_LIMITATION,确认路径均为DIRECT,观察窗始于2020年；2016年设立至报告期初的股本变化未逐笔披露，按可核验下限解释。,申报稿正文第33—40、119—120页；正式版上交所链接交叉核验,Week11_688726_v1.1
688726,拉普拉斯,CV019,确认PE/VC进入方式多样性,PEVC进入方式,B扩展,种,2,VALID_WITH_LIMITATION,"COUNT(DISTINCT TRANSFER_ENTRY,CAPITAL_INCREASE_ENTRY)",观察窗始于2020年；2016年设立至报告期初的股本变化未逐笔披露，按可核验下限解释。,申报稿正文第33—40、119—120页；正式版上交所链接交叉核验,Week11_688726_v1.1
688726,拉普拉斯,CV020,直接参与法律主体数,参与结构规模,A核心,个,77,VALID_WITH_LIMITATION,可核验交易与设立参与主体去重数,观察窗始于2020年；2016年设立至报告期初的股本变化未逐笔披露，按可核验下限解释。,申报稿正文第33—40、119—120页；正式版上交所链接交叉核验,Week11_688726_v1.1
688726,拉普拉斯,CV021,融资投资方法律主体数,融资参与广度,B扩展,个,55,VALID_WITH_LIMITATION,11轮融资INVESTOR主体去重数,观察窗始于2020年；2016年设立至报告期初的股本变化未逐笔披露，按可核验下限解释。,申报稿正文第33—40、119—120页；正式版上交所链接交叉核验,Week11_688726_v1.1
688726,拉普拉斯,CV022,每轮融资投资方密度,融资参与密度,B扩展,个/轮,5.0,VALID_WITH_LIMITATION,CV021/CV002,观察窗始于2020年；2016年设立至报告期初的股本变化未逐笔披露，按可核验下限解释。,申报稿正文第33—40、119—120页；正式版上交所链接交叉核验,Week11_688726_v1.1
688726,拉普拉斯,CV023,融资方式多样性,融资机制,B扩展,种,1,VALID_WITH_LIMITATION,融资交易仅CAPITAL_INCREASE一类,观察窗始于2020年；2016年设立至报告期初的股本变化未逐笔披露，按可核验下限解释。,申报稿正文第33—40、119—120页；正式版上交所链接交叉核验,Week11_688726_v1.1
688726,拉普拉斯,CV024,股权转让交易数,二级股权流动,A核心,笔,32,VALID_WITH_LIMITATION,COUNT(EQUITY_TRANSFER transactions),观察窗始于2020年；2016年设立至报告期初的股本变化未逐笔披露，按可核验下限解释。,申报稿正文第33—40、119—120页；正式版上交所链接交叉核验,Week11_688726_v1.1
688726,拉普拉斯,CV025,可核验股权转让对价下限,二级股权流动,A核心,万元人民币,44483.391800000005,VALID_WITH_LIMITATION,SUM(32笔可核验转让对价),观察窗始于2020年；2016年设立至报告期初的股本变化未逐笔披露，按可核验下限解释。,申报稿正文第33—40、119—120页；正式版上交所链接交叉核验,Week11_688726_v1.1
688726,拉普拉斯,CV026,转让对价与融资金额比,二级股权流动,B扩展,0–∞,0.2656643136818289,VALID_WITH_LIMITATION,CV025/CV003,观察窗始于2020年；2016年设立至报告期初的股本变化未逐笔披露，按可核验下限解释。,申报稿正文第33—40、119—120页；正式版上交所链接交叉核验,Week11_688726_v1.1
688726,拉普拉斯,CV027,金额已知融资轮数,数据可用性,Q质量,轮,11,VALID_WITH_LIMITATION,已知金额融资轮数,观察窗始于2020年；2016年设立至报告期初的股本变化未逐笔披露，按可核验下限解释。,申报稿正文第33—40、119—120页；正式版上交所链接交叉核验,Week11_688726_v1.1
688726,拉普拉斯,CV028,融资轮金额覆盖率,数据可用性,Q质量,0–1,1.0,VALID_WITH_LIMITATION,CV027/CV002,观察窗始于2020年；2016年设立至报告期初的股本变化未逐笔披露，按可核验下限解释。,申报稿正文第33—40、119—120页；正式版上交所链接交叉核验,Week11_688726_v1.1
688726,拉普拉斯,CV029,融资轮日期覆盖率,数据可用性,Q质量,0–1,1.0,VALID_WITH_LIMITATION,MONTH精度轮数/CV002,观察窗始于2020年；2016年设立至报告期初的股本变化未逐笔披露，按可核验下限解释。,申报稿正文第33—40、119—120页；正式版上交所链接交叉核验,Week11_688726_v1.1
688726,拉普拉斯,CV030,计算型轮次金额占比,数值来源结构,Q质量,0–1,0.6363636363636364,VALID_WITH_LIMITATION,多投资人求和计算型金额轮数/CV027,观察窗始于2020年；2016年设立至报告期初的股本变化未逐笔披露，按可核验下限解释。,申报稿正文第33—40、119—120页；正式版上交所链接交叉核验,Week11_688726_v1.1
688726,拉普拉斯,CV031,每轮融资证据记录数,证据密度,Q质量,条/轮,1.0,VALID_WITH_LIMITATION,融资轮直接关联证据11条/CV002,证据记录密度不是披露质量评分；早期观察窗仍存在缺口。,申报稿正文第33—40、119—120页；正式版上交所链接交叉核验,Week11_688726_v1.1
688726,拉普拉斯,CV032,公司级披露限制标记,披露边界,Q质量,0/1,1,VALID,disclosure_limitation非空，因此为1,1表示存在公司级披露限制。,申报稿正文第33—40、119—120页；正式版上交所链接交叉核验,Week11_688726_v1.1
